g u-g g-r g-i g-z mux muy HRV UU VV WW Px Mv CL Typ Teff logg Pop Age Mass Mbol Radius [M/H] [a/Fe] longitude latitude RAJ2000 DECJ2000 Dist x_Gal y_Gal z_Gal Av errPx errMux errMuy errHrv errMv errMass errAge errTeff errLogg errMet errAlphaFe errBand_g errBand_u errBand_r errBand_i errBand_z
20.971 2.06 0.986 1.369 1.565 5.801 -0.391 111.58 -76.39 -159.27 -0.0 0.00025 7.86 5 6.65 4328.0 4.74 11 12.0681 0.541 7.368 0.528 -1.02 0.31 238.580032 -49.75206 59.408413 -36.649971 3.9737 -9.3384 -2.1909 -3.0179 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
24.146 2.454 1.322 1.858 2.168 8.601 -0.54 373.97 -182.57 -296.42 -191.79 0.00025 10.33 5 7.0 3969.0 5.14 9 13.9813 0.373 9.441 0.25 -1.298 0.242 238.803574 -49.484325 59.742626 -36.794529 3.994 -9.344 -2.2195 -3.0213 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
21.716 2.062 1.057 1.415 1.644 -0.983 -0.205 170.81 -57.43 -90.5 -130.77 0.00025 8.57 5 6.7 4277.0 4.9 9 13.8473 0.402 7.96 0.417 -1.077 0.25 239.86496 -49.095032 60.228146 -37.488052 3.985 -9.31 -2.2567 -2.9969 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
23.945 2.788 1.328 1.944 2.312 1.555 -2.635 63.75 -6.56 -64.82 -34.12 0.00025 10.14 5 7.05 3875.0 4.8 11 11.991 0.262 9.022 0.322 -0.665 0.284 239.347366 -49.700153 59.470814 -37.146214 3.9967 -9.3179 -2.2238 -3.0332 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
21.667 2.229 1.088 1.557 1.775 6.121 0.022 43.72 -38.45 -130.21 60.24 0.00025 8.5 5 6.75 4168.0 4.82 11 11.9082 0.508 7.657 0.495 -1.227 0.341 238.860046 -48.86013 60.522499 -36.828362 3.9904 -9.3576 -2.247 -2.9902 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
18.842 1.137 0.492 0.6 0.657 8.88 -3.944 146.91 -36.03 -233.95 -0.06 0.00025 5.78 5 5.45 5454.0 4.66 11 11.9624 0.91 5.637 0.713 -0.943 0.309 239.708603 -49.383884 59.86549 -37.383495 3.9989 -9.3131 -2.2478 -3.0205 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
24.327 2.346 1.29 1.858 2.187 -0.016 -10.322 -137.97 188.07 -11.0 112.28 0.00025 10.52 5 7.0 3878.0 4.99 9 13.9551 0.303 9.603 0.236 -1.569 0.293 239.757339 -48.811378 60.585938 -37.418823 4.0159 -9.332 -2.2847 -3.0072 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
22.908 2.433 1.248 1.768 2.047 6.666 3.082 96.92 -102.42 -120.6 6.43 0.00025 9.15 5 6.9 3961.0 5.0 11 11.9808 0.662 8.252 0.417 -0.939 0.26 239.128128 -49.692799 59.481331 -37.004448 4.018 -9.3337 -2.2309 -3.0491 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
21.51 2.34 1.137 1.533 1.814 4.284 -4.001 89.66 20.35 -140.18 -21.02 0.00025 8.32 5 6.75 4142.0 4.65 11 11.8168 0.617 7.657 0.495 -0.755 0.233 239.392151 -49.211227 60.08411 -37.178204 4.006 -9.3325 -2.2524 -3.018 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
17.955 1.068 0.37 0.426 0.481 9.739 -6.611 131.18 4.1 -226.02 -8.48 0.00025 4.92 5 4.95 5961.0 4.27 11 11.9897 0.724 4.892 0.875 -0.719 0.268 239.846268 -49.703106 59.462151 -37.468822 4.0188 -9.3056 -2.2474 -3.0502 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
24.013 2.758 1.329 1.948 2.34 2.957 -0.042 131.51 -49.87 -127.73 -62.72 0.00025 10.18 5 7.05 3853.0 4.97 11 11.7073 0.408 9.022 0.322 -0.633 0.303 239.028641 -49.210808 60.084793 -36.940739 4.0274 -9.3539 -2.2559 -3.0342 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
23.81 2.68 1.238 1.91 2.267 3.81 -2.369 116.87 -22.81 -121.08 -53.46 0.00025 10.01 5 7.05 3897.0 4.94 11 12.0189 0.417 8.866 0.341 -0.347 0.255 239.271225 -48.922127 60.446766 -37.099049 4.0317 -9.3537 -2.2772 -3.0242 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
23.34 2.625 1.261 1.799 2.095 3.818 -4.012 133.29 -12.49 -158.58 -52.95 0.00025 9.56 5 7.0 3940.0 5.1 11 11.9486 0.519 8.559 0.377 -1.017 0.38 239.320099 -49.333817 59.930485 -37.130791 4.0384 -9.3427 -2.2633 -3.0482 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
23.264 2.478 1.294 1.864 2.139 2.796 -3.051 89.4 -4.27 -129.49 -16.51 0.00025 9.45 5 7.0 3956.0 4.91 11 11.9259 0.533 8.405 0.398 -0.962 0.28 239.331696 -48.88533 60.493046 -37.138706 4.0201 -9.3483 -2.2737 -3.0137 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
23.058 2.444 1.272 1.789 2.154 5.721 -6.999 130.25 18.67 -207.9 -32.21 0.00025 9.25 5 6.9 3970.0 4.93 11 11.9985 0.561 8.252 0.417 -0.462 0.263 238.531631 -49.441383 59.795437 -36.617641 4.0304 -9.368 -2.2352 -3.047 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
20.304 2.001 0.82 1.155 1.299 5.244 2.399 41.38 -54.83 -73.58 26.55 0.00025 7.16 5 6.45 4531.0 4.76 11 12.0396 0.691 6.93 0.571 -0.826 0.246 238.419693 -49.513054 59.705688 -36.545319 4.0241 -9.3683 -2.2258 -3.0456 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
17.557 0.941 0.3 0.377 0.391 5.977 -5.848 124.39 18.87 -188.03 -34.31 0.00025 4.52 5 4.8 6189.0 4.33 11 11.9976 0.894 4.305 1.08 -1.065 0.342 239.514404 -49.551006 59.656841 -37.255749 4.0286 -9.326 -2.2523 -3.0507 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
18.223 1.201 0.382 0.489 0.485 6.379 3.629 133.73 -160.58 -88.11 -38.69 0.00025 5.18 5 5.05 5865.0 4.6 11 12.0534 0.998 5.083 0.824 -0.337 0.235 239.739532 -49.508629 59.708229 -37.402298 4.0466 -9.3241 -2.2695 -3.0624 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
22.137 2.201 1.151 1.557 1.806 7.508 -12.215 223.45 37.0 -345.69 -53.65 0.00025 8.9 5 6.8 4212.0 5.01 9 13.9126 0.366 8.284 0.376 -1.341 0.22 238.47879 -49.097954 60.2229 -36.580429 4.0782 -9.3961 -2.2763 -3.0674 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
21.868 2.314 1.153 1.587 1.88 4.611 1.608 72.16 -87.15 -95.93 11.0 0.00025 8.67 5 6.8 4111.0 4.75 11 11.9804 0.517 7.803 0.476 -0.801 0.245 238.970993 -49.191242 60.109161 -36.903023 4.0607 -9.368 -2.2741 -3.0585 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
21.227 2.359 1.058 1.407 1.657 6.847 2.509 95.21 -98.28 -113.57 3.8 0.00025 8.03 5 6.65 4365.0 4.87 11 12.072 0.665 7.368 0.528 -0.719 0.206 239.260513 -49.578838 59.623482 -37.09087 4.0628 -9.3465 -2.2642 -3.078 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
21.291 1.744 0.91 1.285 1.458 10.679 -5.519 158.94 -16.41 -279.73 2.67 0.00024 8.08 5 6.55 4433.0 4.88 9 13.8229 0.507 7.491 0.472 -2.502 0.265 238.888901 -48.901192 60.471382 -36.847668 4.0907 -9.3894 -2.3023 -3.0676 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
23.997 2.815 1.378 1.947 2.254 2.319 -3.964 69.6 21.73 -122.64 -10.82 0.00024 10.13 5 7.05 3762.0 4.97 11 12.1986 0.262 9.022 0.322 -0.861 0.267 239.779755 -49.560036 59.643097 -37.427765 4.0987 -9.3382 -2.2973 -3.1045 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
23.832 2.785 1.326 1.95 2.234 5.252 -1.455 104.03 -75.87 -166.3 15.96 0.00024 9.97 5 7.05 3830.0 4.89 11 12.0099 0.435 8.866 0.341 -0.824 0.284 238.905457 -48.942883 60.419388 -36.858864 4.0898 -9.3873 -2.3003 -3.069 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
22.922 2.476 1.234 1.77 2.094 5.422 -6.139 61.95 32.0 -151.57 20.79 0.00024 9.12 5 6.9 3961.0 4.95 11 11.8952 0.41 8.252 0.417 -0.664 0.23 238.882401 -48.91642 60.452312 -36.843517 4.089 -9.3887 -2.3005 -3.0671 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
21.647 2.279 1.095 1.511 1.747 3.385 -2.346 65.52 -33.2 -111.39 9.27 0.00024 8.45 5 6.75 4183.0 4.99 11 11.983 0.451 7.657 0.495 -0.855 0.31 239.463623 -49.359436 59.897781 -37.224171 4.0967 -9.3557 -2.2982 -3.0936 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
20.889 2.143 0.965 1.312 1.527 5.358 -3.546 140.38 -32.62 -184.44 -35.86 0.00025 7.7 5 6.6 4437.0 4.82 11 11.9986 0.875 7.224 0.542 -0.58 0.283 238.801987 -48.855305 60.528072 -36.790123 4.0801 -9.3906 -2.2963 -3.0575 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
19.641 1.682 0.618 0.828 0.946 2.296 4.492 38.99 -113.89 -11.82 5.57 0.00024 6.51 5 6.1 5065.0 4.7 11 11.9904 0.607 6.31 0.632 -0.916 0.274 239.062332 -49.286446 59.990181 -36.962811 4.0935 -9.3727 -2.2902 -3.0878 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
24.064 2.77 1.321 1.942 2.315 11.383 -3.81 128.37 -56.61 -285.2 69.54 0.00024 10.17 5 7.05 3762.0 4.89 11 12.1586 0.327 9.022 0.322 -0.848 0.276 239.161942 -49.103302 60.219566 -37.027729 4.1153 -9.3811 -2.3134 -3.0957 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
23.882 2.717 1.336 1.954 2.265 -0.908 -8.674 25.14 168.17 -82.35 -45.86 0.00024 10.0 5 7.05 3763.0 5.1 11 12.0858 0.251 8.866 0.341 -0.625 0.223 239.134735 -49.331837 59.933327 -37.009995 4.1199 -9.3774 -2.3046 -3.1099 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
21.297 2.239 1.051 1.453 1.672 5.744 -2.167 125.43 -47.64 -148.41 -35.34 0.00024 8.09 5 6.7 4273.0 4.76 11 12.0719 0.749 7.512 0.511 -0.748 0.315 239.695786 -48.840824 60.548973 -37.378239 4.1093 -9.3647 -2.335 -3.0789 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
18.828 1.091 0.443 0.597 0.593 0.065 1.012 173.43 -57.48 -93.49 -137.91 0.00024 5.71 5 5.3 5744.0 4.67 11 11.9332 1.127 5.456 0.743 -1.108 0.267 238.897095 -48.818901 60.574272 -36.85239 4.1139 -9.3993 -2.3194 -3.0813 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
24.381 2.596 1.393 2.027 2.359 1.131 -2.675 57.71 -10.33 -55.28 -32.02 0.00024 10.44 5 7.1 3660.0 5.0 11 11.9445 0.292 9.335 0.288 -1.361 0.386 239.2845 -49.302998 59.969254 -37.107689 4.1321 -9.3762 -2.3164 -3.1178 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
21.024 1.999 0.915 1.259 1.486 4.671 -2.702 48.46 -31.87 -110.15 28.95 0.00024 7.84 5 6.6 4477.0 4.97 11 11.8119 0.464 7.224 0.542 -1.08 0.299 238.446381 -49.185818 60.113205 -36.560123 4.1249 -9.4109 -2.2975 -3.1069 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
18.206 0.992 0.333 0.477 0.512 0.509 -2.074 131.17 -37.51 -101.23 -81.17 0.00024 5.11 5 5.05 5907.0 4.46 11 12.0922 0.839 5.083 0.824 -1.245 0.264 239.219269 -48.9706 60.385921 -37.065041 4.1252 -9.3858 -2.3265 -3.0969 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
16.174 1.556 0.651 0.866 0.985 1.043 -2.181 233.13 -70.5 -169.72 -153.29 0.00024 2.99 3 5.5 5069.0 3.25 11 12.2578 0.985 2.538 3.621 -0.702 0.241 238.976929 -49.45182 59.783279 -36.907177 4.1288 -9.3833 -2.3001 -3.1223 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
18.069 1.128 0.354 0.458 0.465 3.268 0.5 89.33 -36.94 -117.64 -13.68 0.00024 4.98 5 5.05 5851.0 4.31 8 10.0946 0.84 4.886 0.902 -0.557 0.216 239.373215 -49.322338 59.944717 -37.165451 4.1422 -9.3755 -2.3233 -3.1264 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
22.758 2.388 1.164 1.61 1.883 3.0 -24.501 58.4 336.7 -312.75 0.12 0.00024 9.54 5 6.85 4046.0 5.05 9 13.7307 0.382 8.779 0.318 -1.235 0.233 238.719681 -49.234184 60.054657 -36.739033 4.1548 -9.4086 -2.3186 -3.1318 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
24.03 2.816 1.362 1.936 2.268 2.758 -5.494 29.68 39.61 -121.76 26.5 0.00024 10.14 5 7.05 3808.0 4.82 11 12.0529 0.399 9.022 0.322 -0.927 0.307 238.523056 -49.642941 59.544304 -36.612907 4.1491 -9.4029 -2.2914 -3.1467 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
19.54 1.583 0.561 0.706 0.775 1.451 0.253 -0.78 -0.12 -8.82 6.05 0.00024 6.39 5 5.75 5255.0 4.6 11 12.1192 0.608 5.982 0.667 -0.687 0.243 238.646667 -49.617783 59.57589 -36.692932 4.1501 -9.399 -2.2962 -3.1463 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
18.678 1.073 0.379 0.544 0.554 7.357 -4.862 60.07 -16.18 -159.55 48.88 0.00024 5.56 5 5.15 5817.0 4.41 11 12.2501 0.692 5.271 0.78 -1.017 0.3 238.785843 -49.540215 59.672821 -36.783077 4.1467 -9.3945 -2.3013 -3.1401 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
16.684 1.176 0.413 0.58 0.614 3.147 0.887 119.2 -96.4 -101.83 -40.75 0.00024 3.56 4 4.95 5696.0 4.0 11 12.1496 0.783 3.474 1.86 -0.7 0.302 238.645889 -48.948677 60.41032 -36.688431 4.1522 -9.4189 -2.3287 -3.1163 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
24.489 2.369 1.293 1.884 2.175 3.686 -10.695 -180.16 226.32 -39.07 165.75 0.00024 10.61 5 7.0 3976.0 5.12 9 13.9768 0.226 9.603 0.236 -1.821 0.257 238.428406 -48.825245 60.56184 -36.543896 4.1644 -9.4354 -2.3359 -3.1195 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
22.13 2.168 1.048 1.486 1.723 4.214 -4.222 102.18 -1.73 -168.07 -8.59 0.00024 8.89 5 6.8 4211.0 4.91 9 13.9939 0.556 8.284 0.376 -2.498 0.229 239.814667 -49.454453 59.775742 -37.451736 4.1775 -9.3654 -2.3474 -3.1595 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
23.596 2.672 1.299 1.865 2.177 5.712 -4.451 25.45 8.63 -131.92 59.32 0.00024 9.72 5 7.05 3895.0 5.05 11 12.2036 0.539 8.713 0.358 -0.755 0.336 239.808578 -49.461128 59.767406 -37.447701 4.1667 -9.3619 -2.3408 -3.1515 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
23.452 2.478 1.324 1.838 2.135 1.922 -0.389 127.58 -22.4 -78.04 -96.28 0.00024 9.54 5 7.0 3991.0 5.0 11 11.9698 0.583 8.405 0.398 -1.012 0.321 239.256912 -49.341965 59.920456 -37.089584 4.1761 -9.3909 -2.3385 -3.153 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
23.181 2.431 1.264 1.793 2.071 1.614 1.183 105.82 -42.95 -107.03 -40.37 0.00024 9.32 5 6.9 4089.0 4.68 11 11.9383 0.534 8.252 0.417 -0.934 0.282 239.50528 -49.62484 59.56414 -37.249126 4.1656 -9.3693 -2.3252 -3.1584 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
20.286 1.74 0.731 0.973 1.107 2.412 -5.192 38.22 51.39 -113.43 11.59 0.00024 7.07 5 6.3 4828.0 4.78 11 11.9827 0.62 6.626 0.601 -0.715 0.302 239.544846 -49.36758 59.887127 -37.277008 4.1785 -9.3792 -2.3456 -3.156 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
18.435 0.968 0.323 0.497 0.49 9.566 1.176 -37.14 -78.34 -101.75 156.44 0.00024 5.3 5 5.0 6005.0 4.53 9 13.9253 0.763 5.279 0.739 -1.31 0.274 239.69342 -49.318962 59.947315 -37.374184 4.1845 -9.3765 -2.3549 -3.1583 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
23.812 2.582 1.326 1.918 2.261 6.426 2.056 164.2 -153.77 -158.23 -29.47 0.00024 9.87 5 7.05 3979.0 4.94 11 11.9178 0.381 8.713 0.358 -0.762 0.27 239.259399 -49.094448 60.230713 -37.091526 4.1888 -9.402 -2.3575 -3.1508 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
23.46 2.591 1.31 1.859 2.187 13.483 5.595 164.83 -228.48 -197.73 27.52 0.00024 9.56 5 7.0 3923.0 5.0 11 12.1092 0.57 8.559 0.377 -0.501 0.279 239.499115 -48.907627 60.465179 -37.248791 4.1995 -9.4009 -2.3783 -3.1499 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
20.841 1.907 0.888 1.222 1.396 13.092 1.408 123.66 -156.62 -196.15 57.31 0.00024 7.58 5 6.5 4465.0 4.92 11 12.0579 0.542 7.078 0.558 -0.803 0.314 238.394806 -48.896698 60.472527 -36.522831 4.1896 -9.4434 -2.3458 -3.142 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
18.696 1.079 0.374 0.568 0.62 4.339 -6.308 88.76 56.67 -173.03 -10.39 0.00024 5.54 5 5.15 5779.0 4.52 11 12.0659 0.883 5.271 0.78 -0.755 0.305 239.69371 -49.058636 60.274891 -37.376114 4.1885 -9.385 -2.3696 -3.1489 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
24.051 2.312 1.333 1.828 2.143 6.331 -1.775 103.76 -51.08 -179.02 15.51 0.00024 10.14 5 7.0 4021.0 4.86 9 13.8444 0.223 9.278 0.266 -2.163 0.224 238.433975 -49.778225 59.375656 -36.555668 4.2025 -9.4206 -2.3122 -3.1939 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
23.937 2.394 1.218 1.765 2.052 3.096 -11.628 164.63 129.0 -272.74 -74.52 0.00024 10.08 5 6.95 4017.0 5.05 9 13.9064 0.247 9.113 0.282 -2.085 0.244 238.362045 -49.620781 59.571354 -36.508541 4.211 -9.431 -2.3226 -3.1928 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
22.968 2.331 1.157 1.616 1.92 -0.503 -11.611 -17.0 166.58 -83.2 11.38 0.00024 9.68 5 6.85 4021.0 5.17 9 13.9252 0.241 8.779 0.318 -1.752 0.251 239.582825 -49.14315 60.169022 -37.303101 4.2034 -9.3922 -2.3713 -3.1642 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
23.85 2.555 1.262 1.99 2.355 -1.295 -3.411 -0.63 94.56 -1.74 -35.53 0.00024 9.93 5 7.05 3862.0 4.89 11 12.0301 0.527 8.866 0.341 -0.055 0.212 238.912048 -49.172634 60.132248 -36.864422 4.2104 -9.4213 -2.3573 -3.1709 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
23.088 2.451 1.203 1.762 2.043 3.094 -0.972 14.27 -17.64 -57.76 34.85 0.00024 9.24 5 6.9 3942.0 4.73 11 11.9102 0.321 8.252 0.417 -0.75 0.299 239.152786 -49.753914 59.404671 -37.020008 4.2081 -9.394 -2.3341 -3.1969 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
21.933 2.507 1.201 1.61 1.932 8.593 -2.251 82.19 -30.74 -198.55 52.5 0.00024 8.68 5 6.85 4114.0 4.83 11 12.0534 0.501 7.952 0.457 -0.554 0.302 239.540863 -49.203018 60.093945 -37.275387 4.209 -9.3941 -2.3705 -3.1713 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
20.096 1.968 0.747 0.99 1.144 6.524 -5.928 74.66 36.58 -159.53 0.82 0.00024 6.86 5 6.3 4870.0 4.58 11 11.9293 0.682 6.626 0.601 -0.48 0.23 238.714401 -49.18515 60.115803 -36.735291 4.2141 -9.4304 -2.3539 -3.1743 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
19.125 1.252 0.49 0.64 0.717 5.249 -3.671 -9.65 10.97 -74.8 63.6 0.00024 5.92 5 5.45 5504.0 4.56 11 11.9614 0.692 5.637 0.713 -0.839 0.31 239.355545 -49.690006 59.48349 -37.151585 4.212 -9.3889 -2.3443 -3.1969 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
18.645 1.229 0.418 0.539 0.569 2.607 -1.369 286.0 -102.67 -187.49 -192.86 0.00024 5.48 5 5.15 5758.0 4.65 11 12.0128 0.777 5.271 0.78 -0.29 0.219 239.022522 -49.479065 59.749157 -36.936779 4.212 -9.4086 -2.3463 -3.1868 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
18.115 1.141 0.339 0.429 0.46 4.253 -0.048 134.8 -56.74 -150.86 -46.41 0.00024 4.98 5 4.95 5991.0 4.52 11 11.8055 0.785 4.892 0.875 -0.623 0.232 238.603378 -49.572067 59.632824 -36.664764 4.2088 -9.4219 -2.3298 -3.1889 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
24.055 2.359 1.301 1.801 2.105 2.476 -13.536 75.76 198.53 -213.45 -25.61 0.00024 10.15 5 6.95 4036.0 5.04 9 13.8603 0.127 9.113 0.282 -2.109 0.283 239.356934 -48.889519 60.487827 -37.155315 4.2313 -9.418 -2.3936 -3.173 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
22.218 2.399 1.146 1.568 1.83 19.812 -9.873 471.98 -156.45 -612.83 -100.52 0.00024 8.93 5 6.8 4140.0 4.89 9 13.9762 0.524 8.284 0.376 -0.64 0.275 239.675446 -49.413452 59.828552 -37.361633 4.2305 -9.3897 -2.3758 -3.1977 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
